"Time","Value"
2021-03-26 05:00:00,2465968128
2021-03-26 11:00:00,2509795328
2021-03-26 17:00:00,2656202752
2021-03-26 23:00:00,2765574144
2021-03-27 05:00:00,2826620928
2021-03-27 11:00:00,2865827840
2021-03-27 17:00:00,3024363520
2021-03-27 23:00:00,3159445504
2021-03-28 05:00:00,3224236032
2021-03-28 11:00:00,3293601792
2021-03-28 17:00:00,3499634688
2021-03-28 23:00:00,3721129984
2021-03-29 05:00:00,3817779200
2021-03-29 11:00:00,4110962688
2021-03-29 17:00:00,1016082432
2021-03-29 23:00:00,1476567040
2021-03-30 05:00:00,1582391296
2021-03-30 11:00:00,1730428928
2021-03-30 17:00:00,2097373184
2021-03-30 23:00:00,2490466304
2021-03-31 05:00:00,2644639744
2021-03-31 11:00:00,531992576
2021-03-31 17:00:00,1291927552
2021-03-31 23:00:00,1818865664
2021-04-01 05:00:00,1915244544
2021-04-01 11:00:00,2065428480
2021-04-01 17:00:00,2409058304
2021-04-01 23:00:00,2802921472
2021-04-02 05:00:00,2897326080
2021-04-02 11:00:00,3013267456
2021-04-02 17:00:00,856313856
2021-04-02 23:00:00,1100271616
2021-04-03 05:00:00,1150472192
2021-04-03 11:00:00,1172623360
2021-04-03 17:00:00,1325527040
2021-04-03 23:00:00,1428312064
2021-04-04 05:00:00,1493127168
2021-04-04 11:00:00,1543942144
2021-04-04 17:00:00,1705291776
2021-04-04 23:00:00,1925591040
2021-04-05 05:00:00,1962676224
2021-04-05 11:00:00,2089635840
2021-04-05 17:00:00,2378874880
2021-04-05 23:00:00,2597724160
2021-04-06 05:00:00,2693763072
2021-04-06 11:00:00,2771709952
2021-04-06 17:00:00,3035140096
2021-04-06 23:00:00,3328028672
2021-04-07 05:00:00,685510656
2021-04-07 11:00:00,733487104
2021-04-07 17:00:00,1314181120
2021-04-07 23:00:00,1751408640
2021-04-08 05:00:00,1801596928
2021-04-08 11:00:00,1880608768
2021-04-08 17:00:00,2175594496
2021-04-08 23:00:00,2498613248
2021-04-09 05:00:00,2570801152
2021-04-09 11:00:00,2671579136
2021-04-09 17:00:00,2906861568
2021-04-09 23:00:00,44507136
2021-04-10 05:00:00,44638208
2021-04-10 11:00:00,609435648
2021-04-10 17:00:00,836739072
2021-04-10 23:00:00,1066287104
2021-04-11 05:00:00,1154052096
2021-04-11 11:00:00,1208844288
2021-04-11 17:00:00,1428996096
2021-04-11 23:00:00,1647837184
2021-04-12 05:00:00,542973952
2021-04-12 11:00:00,789463040
2021-04-12 17:00:00,1264386048
2021-04-12 23:00:00,1726390272
2021-04-13 05:00:00,1921957888
2021-04-13 11:00:00,2103549952
2021-04-13 17:00:00,2545360896
2021-04-13 23:00:00,2994397184
2021-04-14 05:00:00,3158114304
2021-04-14 11:00:00,3362463744
2021-04-14 17:00:00,4097826816
2021-04-14 23:00:00,1287757824

